target_drug,target_group,target_role,pt,a,b,c,d,expected,n_drug,n_event,N,prr,ror,ror_ci_lower,ror_ci_upper,chi2,pval,pval_adj,fdr_sig,ebgm,eb05,eb95,ic,ic025,criteria_met,is_signal,signal_strength,n_cases,death_rate,serious_rate,median_age,gt_severity,pt_severity,llm_severity,llm_reasoning,final_severity,calib_source
amlodipine,negative_control,neg,INAPPROPRIATE AFFECT,5,5747,71,1403464,0.3101937362652178,5752,76,1409287,18.7666,18.7836,7.8877,44.731,56.827,4.7589535142436786e-14,1.7087284404842808e-13,1,12.6423,5.7958,24.7629,2.7631,1.4985,4,1,Moderate,5,0.0,1.0,32.0,,,MILD,"Behavioral symptom, self-limiting, no urgent intervention needed",MILD,llm_only
amlodipine,negative_control,neg,INCORRECT ROUTE OF PRODUCT ADMINISTRATION,57,5695,2046,1401489,8.583387202180962,5752,2103,1409287,6.8546,6.9138,5.3129,8.9969,268.9913,1.882553346341168e-60,1.5123998833623218e-59,1,6.5775,5.2649,8.1363,2.6623,2.2877,4,1,Moderate,82,0.5119047619047619,0.5833333333333334,80.0,FATAL,SEVERE,MODERATE,Medication error requiring medical attention and monitoring,FATAL,conservative
amlodipine,negative_control,neg,INHIBITORY DRUG INTERACTION,4,5748,53,1403482,0.23264530219891336,5752,57,1409287,20.5205,20.5358,7.8444,53.7608,46.0778,1.1364708706563327e-11,3.721790706523292e-11,1,12.5877,5.2461,26.4513,2.6187,1.2049,4,1,Moderate,4,0.0,1.0,50.0,,,MODERATE,Drug interaction requiring medical attention and dose adjustment,MODERATE,llm_only
amlodipine,negative_control,neg,INJECTION SITE OEDEMA,9,5743,109,1403426,0.4816165905170487,5752,118,1409287,21.166,21.1993,10.9194,41.1571,134.0555,5.312830309111399e-31,2.907764269365237e-30,1,15.8445,8.9147,26.4876,3.2747,2.3321,4,1,Strong,13,0.0,0.07692307692307693,62.0,,,MILD,"Local reaction, self-limiting, minimal intervention needed",MILD,llm_only
amlodipine,negative_control,neg,INSULIN-LIKE GROWTH FACTOR DECREASED,3,5749,24,1403511,0.11020040630474844,5752,27,1409287,34.8523,34.8729,11.3749,106.9123,52.0384,5.442462585749818e-13,1.8832942155598426e-12,1,15.3129,5.5511,35.5373,2.52,0.8874,4,1,Moderate,4,0.0,1.0,41.0,,,MODERATE,Laboratory abnormality requiring medical monitoring and evaluation,MODERATE,llm_only
amlodipine,negative_control,neg,INSULIN-LIKE GROWTH FACTOR INCREASED,9,5743,120,1403415,0.5265130523449092,5752,129,1409287,19.2338,19.264,9.9466,37.3094,121.256,3.3586350532118357e-28,1.7536236118539672e-27,1,14.69,8.2651,24.5575,3.2102,2.2676,4,1,Strong,12,0.0,0.0,62.0,MILD,MILD,MODERATE,Laboratory abnormality requiring medical monitoring and evaluation,MODERATE,conservative
amlodipine,negative_control,neg,INTENTIONAL OVERDOSE,416,5336,3598,1399937,16.383127070639265,5752,4014,1409287,28.2373,30.3631,27.3381,33.7228,9790.8032,0.0,0.0,1,25.2567,23.2841,27.3589,4.6247,4.486,4,1,Strong,494,0.06882591093117409,0.6862348178137652,42.0,MODERATE,MODERATE,SEVERE,Life-threatening poisoning requiring urgent medical intervention,SEVERE,conservative
amlodipine,negative_control,neg,INTESTINAL METASTASIS,4,5748,38,1403497,0.1714228542518309,5752,42,1409287,28.5155,28.537,10.7446,75.7929,64.899,7.883905452893232e-16,3.025171837413506e-15,1,15.5399,6.4764,32.655,2.7446,1.3308,4,1,Moderate,5,0.0,0.2,56.0,,,FATAL,Advanced cancer with metastatic spread commonly fatal,FATAL,llm_only
amlodipine,negative_control,neg,INTESTINAL PSEUDO-OBSTRUCTION,8,5744,78,1403457,0.3510087015632728,5752,86,1409287,26.4167,26.4543,13.0294,53.7116,146.2091,1.16851020887769e-33,6.690809619932424e-33,1,18.2729,9.9154,31.4397,3.3202,2.3205,4,1,Strong,12,0.0,1.0,70.0,SEVERE,SEVERE,SEVERE,Life-threatening bowel dysfunction requiring urgent intervention,SEVERE,consensus
amlodipine,negative_control,neg,IRON BINDING CAPACITY TOTAL DECREASED,16,5736,10,1403525,0.10611890977494293,5752,26,1409287,383.375,384.4749,177.2733,833.8587,2242.2689,0.0,0.0,1,81.9928,53.4913,121.3662,4.7667,4.0598,4,1,Strong,17,0.0,0.058823529411764705,89.0,,,MODERATE,Laboratory abnormality requiring medical monitoring and evaluation,MODERATE,llm_only
amlodipine,negative_control,neg,IRON DEFICIENCY,17,5735,483,1403052,2.040748264902749,5752,500,1409287,8.8302,8.8541,5.4917,14.2751,102.9041,3.517779331316782e-24,1.6835575969150724e-23,1,8.0027,5.29,11.7146,2.784,2.0982,4,1,Moderate,44,0.5227272727272727,0.7272727272727273,80.0,FATAL,SEVERE,MILD,"Common deficiency, manageable with supplementation",FATAL,conservative
amlodipine,negative_control,neg,ISCHAEMIC CARDIOMYOPATHY,16,5736,47,1403488,0.25713428137774635,5752,63,1409287,84.7461,84.9869,48.5119,148.8869,907.3375,2.4930713079865567e-199,4.3621354439859676e-198,1,46.2837,30.195,68.5094,4.4458,3.7389,4,1,Strong,19,0.0,0.8947368421052632,63.0,,,SEVERE,Life-threatening heart muscle damage requiring urgent treatment,SEVERE,llm_only
amlodipine,negative_control,neg,ISCHAEMIC HEPATITIS,6,5746,86,1403449,0.37549768074210577,5752,92,1409287,18.3327,18.3523,8.2664,40.7442,70.2264,5.287288099303775e-17,2.09925974333057e-16,1,13.0144,6.4008,24.1716,2.8923,1.7379,4,1,Moderate,9,0.3333333333333333,0.8888888888888888,52.0,,,SEVERE,Life-threatening liver damage requiring urgent medical intervention,SEVERE,llm_only
amlodipine,negative_control,neg,JOINT SWELLING,201,5551,9197,1394338,38.357904387112065,5752,9398,1409287,5.3448,5.5025,4.7739,6.3424,692.8173,1.0905286368580884e-152,1.5831985623677956e-151,1,5.2291,4.6499,5.8639,2.3745,2.1751,4,1,Moderate,520,0.024528301886792454,0.37735849056603776,66.0,MODERATE,MODERATE,MILD,"Localized swelling, self-limiting, minimal intervention needed",MODERATE,conservative
amlodipine,negative_control,neg,JUGULAR VEIN DISTENSION,4,5748,31,1403504,0.1428523785431924,5752,35,1409287,34.8523,34.8788,12.985,93.6875,79.221,5.553627265835868e-19,2.344476307128765e-18,1,17.4497,7.2724,36.6683,2.8074,1.3935,4,1,Moderate,4,0.0,1.0,41.0,,,MODERATE,Sign of cardiac dysfunction requiring medical evaluation,MODERATE,llm_only
amlodipine,negative_control,neg,KERATOACANTHOMA,4,5748,46,1403489,0.20407482649027486,5752,50,1409287,23.6096,23.6273,8.9749,62.2014,53.4511,2.651068778625886e-13,9.283775993526073e-13,1,13.8122,5.7564,29.0245,2.6761,1.2623,4,1,Moderate,9,0.0,0.1111111111111111,81.0,,,MODERATE,Skin tumor requiring medical evaluation and treatment,MODERATE,llm_only
amlodipine,negative_control,neg,KIDNEY FIBROSIS,7,5745,102,1403433,0.44488312174879924,5752,109,1409287,17.8512,17.8732,8.5116,37.5309,82.7578,9.274923653715564e-20,3.9722742129008296e-19,1,13.194,6.8526,23.4955,2.9887,1.9199,4,1,Moderate,18,0.05555555555555555,0.2222222222222222,58.0,MILD,MILD,SEVERE,Permanent kidney damage with potential organ failure,SEVERE,conservative
amlodipine,negative_control,neg,LACTIC ACIDOSIS,120,5632,2229,1401306,9.587435348513113,5752,2349,1409287,13.1859,13.4466,11.1736,16.1819,1267.3394,1.4154950525994536e-277,3.192439147682254e-276,1,12.4053,10.6513,14.38,3.5784,3.3203,4,1,Strong,266,0.12359550561797752,0.9588014981273408,62.0,SEVERE,SEVERE,SEVERE,Life-threatening metabolic emergency requiring urgent intervention,SEVERE,consensus
amlodipine,negative_control,neg,LARGE INTESTINAL OBSTRUCTION,7,5745,182,1403353,0.771402844133239,5752,189,1409287,10.026,10.0378,4.8339,20.844,42.7218,6.310434265403144e-11,1.997401403748849e-10,1,8.1905,4.2539,14.5854,2.5605,1.4917,4,1,Moderate,21,0.0,0.8571428571428571,72.0,SEVERE,SEVERE,SEVERE,Life-threatening bowel obstruction requiring urgent surgery,SEVERE,consensus
amlodipine,negative_control,neg,LEFT VENTRICULAR DYSFUNCTION,18,5734,383,1403152,1.6366801084520044,5752,401,1409287,11.7689,11.8036,7.3974,18.8343,154.4273,1.8678505015988615e-35,1.1011508752431338e-34,1,10.4551,6.9947,15.1488,3.1141,2.4476,4,1,Moderate,19,0.0,0.8947368421052632,62.0,MODERATE,MODERATE,SEVERE,Life-threatening heart failure requiring urgent medical care,SEVERE,conservative
amlodipine,negative_control,neg,LEFT VENTRICULAR HYPERTROPHY,16,5736,199,1403336,0.877521753908182,5752,215,1409287,20.1776,20.2328,12.2382,33.4499,244.6958,3.722625635900376e-55,2.8028957697565364e-54,1,16.5942,10.8259,24.5629,3.5823,2.8754,4,1,Strong,28,0.03571428571428571,0.6785714285714286,62.0,MODERATE,MODERATE,MODERATE,Cardiac structural change requiring medical monitoring,MODERATE,consensus
amlodipine,negative_control,neg,LEUKOCYTOSIS,28,5724,1043,1402492,4.371282783421687,5752,1071,1409287,6.6632,6.6914,4.608,9.7167,122.9704,1.4154536496923062e-28,7.440463767983435e-28,1,6.2875,4.5646,8.4883,2.5486,2.0142,4,1,Moderate,75,0.11842105263157894,0.6710526315789473,65.0,SEVERE,SEVERE,MODERATE,Laboratory abnormality requiring medical evaluation and monitoring,SEVERE,conservative
amlodipine,negative_control,neg,LOW DENSITY LIPOPROTEIN DECREASED,6,5746,119,1403416,0.5101870662256872,5752,125,1409287,13.2701,13.284,6.0299,29.265,49.0065,2.5511394870367123e-12,8.575503061483936e-12,1,10.0919,4.9635,18.7437,2.6858,1.5314,4,1,Moderate,10,0.0,0.2,59.0,,,MILD,"Laboratory finding, generally favorable, minimal intervention needed",MILD,llm_only
amlodipine,negative_control,neg,LUNG DIFFUSION TEST ABNORMAL,4,5748,7,1403528,0.04489646182786047,5752,11,1409287,146.3796,146.4934,45.5119,471.5312,266.9867,5.148270651205948e-60,4.120292572180561e-59,1,30.1571,12.5683,63.3711,3.0459,1.632,4,1,Strong,4,0.0,1.0,59.0,,,MODERATE,Pulmonary function abnormality requiring medical evaluation,MODERATE,llm_only
amlodipine,negative_control,neg,LUNG DIFFUSION TEST DECREASED,4,5748,49,1403486,0.21631931607969135,5752,53,1409287,22.1787,22.1953,8.4528,58.2804,50.0517,1.4974593862586394e-12,5.090464611042852e-12,1,13.2594,5.526,27.8628,2.6513,1.2374,4,1,Moderate,8,0.0,0.2222222222222222,81.0,,,MODERATE,Pulmonary function impairment requiring medical evaluation,MODERATE,llm_only
amlodipine,negative_control,neg,LUNG HYPERINFLATION,5,5747,55,1403480,0.24488979178832984,5752,60,1409287,24.1768,24.199,10.0719,58.1411,74.2413,6.912841989608806e-18,2.8166966670367374e-17,1,15.1104,6.9273,29.5973,2.8843,1.6198,4,1,Moderate,8,0.0,0.875,69.0,,,MODERATE,Pulmonary abnormality requiring medical evaluation and monitoring,MODERATE,llm_only
amlodipine,negative_control,neg,LUNG INFILTRATION,23,5729,309,1403226,1.3550568478954252,5752,332,1409287,18.5241,18.5959,12.2161,28.3076,331.3859,4.7966088658669774e-74,4.321929185799506e-73,1,15.9539,11.1944,22.1882,3.6631,3.0735,4,1,Strong,33,0.5454545454545454,0.9393939393939394,27.0,FATAL,SEVERE,SEVERE,Life-threatening pulmonary condition requiring urgent intervention,FATAL,conservative
amlodipine,negative_control,neg,LUNG OPACITY,14,5738,473,1403062,1.9876888100152772,5752,487,1409287,7.471,7.4873,4.4372,12.6341,66.9735,2.751824363755095e-16,1.0695496538969078e-15,1,6.7632,4.2798,10.2705,2.5432,1.7874,4,1,Moderate,33,0.3333333333333333,0.9090909090909091,80.0,SEVERE,SEVERE,MODERATE,Radiological finding requiring medical evaluation and monitoring,SEVERE,conservative
amlodipine,negative_control,neg,LUPUS NEPHRITIS,21,5731,179,1403356,0.8162993059610995,5752,200,1409287,29.2215,29.3274,18.7364,45.9052,476.6525,1.143268196915547e-105,1.2981682759433655e-104,1,23.2343,16.0284,32.7915,4.0298,3.4127,4,1,Strong,29,0.0,0.9310344827586207,27.0,MODERATE,MODERATE,SEVERE,Life-threatening autoimmune kidney disease requiring urgent intervention and hospitalization,SEVERE,conservative
amlodipine,negative_control,neg,LYMPHOCYTIC LEUKAEMIA,4,5748,37,1403498,0.16734135772202538,5752,41,1409287,29.2759,29.298,11.0161,77.9201,66.6449,3.2508894656091337e-16,1.2608629928407763e-15,1,15.7867,6.5793,33.1737,2.7534,1.3396,4,1,Moderate,4,0.0,1.0,,,,SEVERE,Blood cancer requiring immediate treatment and causing life-threatening complications,SEVERE,llm_only
amlodipine,negative_control,neg,MAJOR DEPRESSION,114,5638,566,1402969,2.7754176402677384,5752,680,1409287,49.31,50.291,41.0709,61.5809,4437.5735,0.0,0.0,1,39.8064,34.041,46.3172,5.1275,4.8627,4,1,Strong,179,0.0,0.15083798882681565,37.0,MILD,MILD,MODERATE,Requires medical attention and treatment but not immediately life-threatening,MODERATE,conservative
amlodipine,negative_control,neg,MALIGNANT MELANOMA IN SITU,43,5709,61,1403474,0.4244756390997717,5752,104,1409287,172.5613,173.8684,117.8165,256.5872,4188.076,0.0,0.0,1,83.7345,64.7539,106.8655,5.5562,5.125,4,1,Strong,45,0.022222222222222223,0.9777777777777777,80.0,MODERATE,MODERATE,SEVERE,Cancer requiring urgent surgical intervention to prevent progression,SEVERE,conservative
amlodipine,negative_control,neg,MANUFACTURING MATERIALS CONTAMINATION,6,5746,8,1403527,0.057140951417276965,5752,14,1409287,186.5622,186.7721,67.2423,518.7779,520.5797,3.1653562579889796e-115,3.8238333173904544e-114,1,41.2461,20.2859,76.6062,3.5443,2.3899,4,1,Strong,6,0.0,1.0,51.0,,,MODERATE,Product quality issue requiring medical evaluation but not immediately life-threatening,MODERATE,llm_only
amlodipine,negative_control,neg,MEAN ARTERIAL PRESSURE DECREASED,3,5749,8,1403527,0.04489646182786047,5752,11,1409287,100.4566,100.5171,28.9407,349.1172,134.8053,3.6417899408252156e-31,1.9954086785725088e-30,1,22.7471,8.2461,52.7901,2.6833,1.0507,4,1,Strong,3,0.0,1.0,34.0,,,MODERATE,Hypotension requiring monitoring and potential intervention,MODERATE,llm_only
amlodipine,negative_control,neg,MEAN PLATELET VOLUME DECREASED,6,5746,87,1403448,0.37957917727191126,5752,93,1409287,18.1232,18.1426,8.1745,40.2657,69.3608,8.200438789081217e-17,3.2349952430849944e-16,1,12.9012,6.3451,23.9613,2.8856,1.7312,4,1,Moderate,8,0.0,0.0,40.0,MILD,MILD,MODERATE,Laboratory abnormality requiring monitoring for bleeding risk,MODERATE,conservative
amlodipine,negative_control,neg,MEDICAL DEVICE SITE THROMBOSIS,7,5745,15,1403520,0.08979292365572095,5752,22,1409287,118.048,118.2008,49.4117,282.7557,459.4994,6.177636402707444e-102,6.840851121616727e-101,1,39.3079,20.4154,69.9981,3.6686,2.5998,4,1,Strong,8,0.125,1.0,80.0,,,SEVERE,Thrombosis can cause life-threatening complications requiring urgent intervention,SEVERE,llm_only
amlodipine,negative_control,neg,MENTAL STATUS CHANGES,49,5703,1260,1402275,5.342678957515396,5752,1309,1409287,9.5806,9.655,7.2594,12.8413,350.3722,3.5162961468910538e-78,3.2888629148156653e-77,1,9.0288,7.099,11.3514,3.0827,2.6788,4,1,Moderate,75,0.04,0.9066666666666666,56.0,MODERATE,MODERATE,MODERATE,Neurological changes requiring medical evaluation and monitoring,MODERATE,consensus
amlodipine,negative_control,neg,METABOLIC ACIDOSIS,135,5617,1764,1401771,7.75076191010064,5752,1899,1409287,18.7347,19.1625,16.0591,22.8656,2084.0499,0.0,0.0,1,17.2245,14.9204,19.8011,4.0376,3.7943,4,1,Strong,303,0.029508196721311476,0.4885245901639344,67.0,MODERATE,MODERATE,SEVERE,Life-threatening metabolic disorder requiring urgent correction,SEVERE,conservative
amlodipine,negative_control,neg,METAMORPHOPSIA,6,5746,119,1403416,0.5101870662256872,5752,125,1409287,13.2701,13.284,6.0299,29.265,49.0065,2.5511394870367123e-12,8.575503061483936e-12,1,10.0919,4.9635,18.7437,2.6858,1.5314,4,1,Moderate,10,0.5,0.5,74.0,,,MILD,Visual distortion that is typically self-limiting,MILD,llm_only
amlodipine,negative_control,neg,METASTASES TO PANCREAS,4,5748,37,1403498,0.16734135772202538,5752,41,1409287,29.2759,29.298,11.0161,77.9201,66.6449,3.2508894656091337e-16,1.2608629928407763e-15,1,15.7867,6.5793,33.1737,2.7534,1.3396,4,1,Moderate,5,0.0,0.2,66.0,,,SEVERE,Cancer spread indicating life-threatening disease progression,SEVERE,llm_only
amlodipine,negative_control,neg,MICROSPORIDIA INFECTION,7,5745,22,1403513,0.11836339936435943,5752,29,1409287,81.322,81.4268,35.6194,186.1438,345.4871,4.072900735252454e-77,3.7617586628036124e-76,1,33.9081,17.6109,60.3824,3.6004,2.5316,4,1,Strong,8,0.0,0.125,51.0,,,MODERATE,Parasitic infection requiring medical treatment,MODERATE,llm_only
amlodipine,negative_control,neg,MICTURITION URGENCY,59,5693,737,1402798,3.248871237725176,5752,796,1409287,19.6827,19.8779,15.244,25.9205,943.9987,2.6747956616579756e-207,4.8231339864859584e-206,1,17.6868,14.2121,21.8008,3.9884,3.6202,4,1,Strong,83,0.023529411764705882,0.5764705882352941,80.0,MILD,MILD,MILD,Urinary urgency is bothersome but self-limiting,MILD,consensus
amlodipine,negative_control,neg,MIGRAINE WITH AURA,7,5745,124,1403411,0.5346760454045202,5752,131,1409287,14.6967,14.7146,7.0389,30.7604,66.8335,2.9544150133451294e-16,1.1467795117589647e-15,1,11.2963,5.867,20.1161,2.8577,1.7889,4,1,Moderate,7,0.7142857142857143,0.8571428571428571,74.0,MODERATE,MODERATE,MODERATE,Severe headache requiring medical management,MODERATE,consensus
amlodipine,negative_control,neg,MITRAL VALVE DISEASE,6,5746,61,1403474,0.27346026749696833,5752,67,1409287,25.785,25.8131,11.497,57.9556,100.307,1.3051648514321559e-23,6.158407408389091e-23,1,16.6719,8.1997,30.9646,3.071,1.9166,4,1,Strong,7,0.0,1.0,62.0,,,SEVERE,Cardiac valve disease can be life-threatening,SEVERE,llm_only
amlodipine,negative_control,neg,MITRAL VALVE INCOMPETENCE,17,5735,530,1403005,2.232578601803607,5752,547,1409287,8.0479,8.0694,5.0087,13.0004,91.586,1.0684710734012744e-21,4.815138506773235e-21,1,7.3417,4.853,10.7469,2.679,1.9932,4,1,Moderate,45,0.04081632653061224,0.7959183673469388,63.0,MODERATE,MODERATE,SEVERE,Heart valve dysfunction can cause life-threatening complications,SEVERE,conservative
amlodipine,negative_control,neg,MONOPARESIS,22,5730,104,1403431,0.5142685627554927,5752,126,1409287,52.5285,52.7309,33.4129,83.2177,859.9501,4.993424791677368e-189,8.388726159139086e-188,1,36.5106,25.4094,51.1397,4.4714,3.8685,4,1,Strong,26,0.07692307692307693,0.19230769230769232,52.0,MILD,MILD,MODERATE,Muscle weakness requiring medical evaluation and rehabilitation,MODERATE,conservative
amlodipine,negative_control,neg,MOTOR DYSFUNCTION,49,5703,647,1402888,2.8407215847446263,5752,696,1409287,18.6507,18.8039,14.0674,25.1351,737.2591,2.3646118216919256e-162,3.633127538537073e-161,1,16.7377,13.1603,21.0434,3.8892,3.4852,4,1,Strong,66,0.030303030303030304,0.9090909090909091,63.0,MODERATE,MODERATE,MODERATE,Movement problems requiring medical assessment and intervention,MODERATE,consensus
amlodipine,negative_control,neg,MOUTH BREATHING,13,5739,42,1403493,0.22448230913930237,5752,55,1409287,77.4951,77.675,42.0833,143.3682,674.0477,1.3162691654739547e-148,1.89229728954589e-147,1,41.5458,25.8249,64.0352,4.2199,3.4356,4,1,Strong,15,0.06666666666666667,0.13333333333333333,52.0,,,MILD,Breathing pattern change that is typically self-limiting,MILD,llm_only
amlodipine,negative_control,neg,MULTIPLE DRUG THERAPY,37,5715,76,1403459,0.4612091078680212,5752,113,1409287,119.5911,120.3692,81.3682,178.0641,2827.8318,0.0,0.0,1,67.258,50.9546,87.434,5.2859,4.821,4,1,Strong,42,0.0,0.9523809523809523,77.0,SEVERE,SEVERE,MILD,Medication management issue not intrinsically harmful,SEVERE,conservative
amlodipine,negative_control,neg,MULTIPLE ORGAN DYSFUNCTION SYNDROME,70,5682,2591,1400944,10.860862265812429,5752,2661,1409287,6.6369,6.7069,5.2863,8.5092,318.4988,3.075315935925726e-71,2.7145966519990703e-70,1,6.3967,5.2347,7.7537,2.6336,2.2956,4,1,Moderate,130,0.6363636363636364,0.9848484848484849,59.0,FATAL,FATAL,FATAL,Multiple organ failure commonly causes death,FATAL,consensus
amlodipine,negative_control,neg,MUSCLE SPASTICITY,82,5670,689,1402846,3.1468338244800385,5752,771,1409287,29.191,29.6011,23.5234,37.2492,1959.9868,0.0,0.0,1,25.3509,21.0699,30.2916,4.4997,4.1874,4,1,Strong,98,0.0,0.6326530612244898,60.5,MODERATE,MODERATE,MODERATE,Muscle stiffness requiring medical management,MODERATE,consensus
amlodipine,negative_control,neg,MUSCULAR DYSTROPHY,7,5745,29,1403506,0.1469338750729979,5752,36,1409287,62.0252,62.1049,27.8514,138.4854,275.824,6.104283735427798e-62,4.979988113803098e-61,1,29.8127,15.4839,53.0895,3.5352,2.4664,4,1,Strong,7,0.0,0.0,51.0,,,SEVERE,Progressive muscle disease causing disability,SEVERE,llm_only
amlodipine,negative_control,neg,MYCOBACTERIUM TEST POSITIVE,4,5748,16,1403519,0.08162993059610994,5752,20,1409287,66.5362,66.5875,23.4726,188.8962,143.7378,4.0542482426822074e-33,2.30000621459856e-32,1,23.6882,9.8723,49.7776,2.9518,1.5379,4,1,Strong,4,0.0,0.0,81.0,,,MODERATE,Laboratory finding requiring medical evaluation and treatment,MODERATE,llm_only
amlodipine,negative_control,neg,MYELOID LEUKAEMIA,6,5746,31,1403504,0.1510153716028034,5752,37,1409287,50.3422,50.398,21.6537,117.2988,190.2432,2.813491867846946e-43,1.8626124349525336e-42,1,25.1553,12.3721,46.7209,3.3197,2.1653,4,1,Strong,6,0.0,0.5,79.0,,,SEVERE,Blood cancer requiring immediate life-saving treatment,SEVERE,llm_only
amlodipine,negative_control,neg,MYOCARDIAL FIBROSIS,8,5744,46,1403489,0.22040081260949687,5752,54,1409287,44.5959,44.6604,21.4878,92.8224,241.4319,1.916458575128878e-54,1.4341838652029908e-53,1,25.9711,14.0927,44.685,3.5606,2.5609,4,1,Strong,8,0.875,1.0,56.0,,,SEVERE,Heart muscle scarring causing life-threatening cardiac dysfunction,SEVERE,llm_only
